Geração,FitnessMédio
613,7.614621012155078
614,6.9816108439104285
615,5.236667934815287
616,9.273915701205556
617,9.676046614513861
618,9.82348511914194
619,9.70015951565031
620,9.526795579475005
621,9.02184640999146
622,9.421456950767222
623,7.835630426206981
624,6.832442478118419
625,8.01763684021166
626,8.975269179030567
627,6.534431157198513
628,8.732623868312542
629,9.589795313714454
630,8.92883439535257
631,10.382839805433479
632,8.768382538526156
633,9.201491282360417
634,9.226436570484932
635,7.966250592969471
636,9.803779464802565
637,9.028028033308587
638,7.712694836689383
639,9.148380079059589
640,9.221082004697008
641,2.158446954778038
642,8.507504948712768
643,10.596121222430428
644,8.983176435129709
645,9.88923727507216
646,8.848122873519836
647,9.767568899040539
648,9.18443630105292
649,8.813835932368779
650,9.735715722217098
651,10.32242265609162
652,9.88528789540326
653,9.716909529293167
654,7.08755816726849
655,10.050488970310226
656,8.592613412789598
657,7.550948164551642
658,9.329205868146374
659,7.2521721673096575
660,8.8607534288136
661,9.101161805984493
662,9.737197406480757
663,8.203615741524946
664,9.876862007895609
665,9.9895612163103
666,9.608019068733665
667,9.53752724523146
668,9.398629257305183
669,7.231591494347521
670,10.281765400721012
671,8.983297005435423
672,9.493656091565745
673,10.00431868583331
674,9.709755415886828
675,8.870490906301985
676,8.258558961513007
677,9.82455101423338
678,9.973960920177396
679,9.72102368260554
680,9.753438490784902
681,9.740825564640978
682,7.3096089674772475
683,6.802909135406156
684,6.749066729014575
685,7.722848728845979
686,9.588744137281799
687,8.909942229634957
688,7.123365590095287
689,6.277544484677081
690,9.585899075906323
691,9.072642899415317
692,10.141674110454684
693,9.69661051325706
694,10.506333926922153
695,9.92054233801868
696,9.69550013925063
697,10.179013164867381
698,10.659755514453327
699,9.509103907786695
700,9.611990138233665
701,9.84969022700827
702,9.80073220966648
703,9.637260292462887
704,9.756987547052773
705,9.993101154920002
706,9.825949878128956
707,9.682732857786947
708,9.879492256286657
709,9.732774566538293
710,9.70989592277822
711,9.806076241067123
712,9.779829046010743
713,9.742717598314425
714,10.12825984795977
715,9.960795032499695
716,9.657798242638226
717,9.762081589886831
718,9.757166545410925
719,9.741956477014682
720,9.713475287956374
721,9.850455139837447
722,9.578382551232997
723,9.730202017885455
724,9.74777321396301
725,9.763567931890652
726,9.88252807518948
727,9.833776238620665
728,9.82744745010102
729,10.552305688750439
730,8.869985644367466
731,9.847918865629739
732,9.784068245721041
733,10.011715445179384
734,9.944673678503094
735,9.709529906897137
736,9.707920541793694
737,9.756667541214899
738,9.811493688543774
739,9.792159362377314
740,9.964531634293607
741,9.898841606127506
742,9.705508161669242
743,9.742410921540355
744,9.83690052085699
745,9.057352794188487
746,9.830889607637136
747,9.921475435579545
748,10.109127885410158
749,5.600474623128326
750,10.063050093667062
751,8.548888187141667
752,7.328544762198024
753,10.046141488123054
754,9.641211366102123
755,7.964568259184858
756,7.004729392155762
757,7.467984402591576
758,9.516808453238044
759,8.545132902628385
760,9.01038166322076
761,7.71759373703632
762,9.025055269140987
763,9.957686314178263
764,8.10686090967894
765,10.064504230038951
766,9.106998958427951
767,10.538385235466958
768,9.142395773537137
769,10.545104683056374
770,9.239758589730759
771,7.738986450824731
772,7.729152091074342
773,7.606743741396582
774,9.479508037712083
775,10.185317076890112
776,8.688204550016962
777,9.134955386454815
778,6.375099500773101
779,7.080951754256995
780,7.655239509728233
781,6.1581028351331755
782,9.400763186321473
783,5.4963186826868835
784,6.4683088782964315
785,8.61935905824637
786,9.737137087677452
787,9.06064545058934
788,9.21870066736157
789,7.5383699421711
790,7.729233133891876
791,8.314012142167348
792,8.15666930007372
793,9.124470580802505
794,7.0264342607652965
795,9.18640153808325
796,9.484610216448655
797,8.114590639723412
798,9.255761136895874
799,9.312653738374662
800,7.4609768125970675
801,9.593737903531462
802,8.964355411737923
803,7.695717665653132
804,9.479292469213096
805,8.17483502032594
806,10.293476791569129
807,8.949050793195525
808,4.898160247866705
809,8.69499173450352
810,8.086918956786072
811,7.8618233826021
812,6.1318680238526335
813,9.743553242765358
814,3.9100118218074904
815,9.450804174760073
816,7.844129741466418
817,10.600974623913109
818,9.433826186617317
819,9.109036580198389
820,8.884424528643887
821,7.631701480099845
822,7.00727946611872
823,8.702477423068373
824,9.28556123262885
825,8.54024386710318
826,8.314859690566879
827,4.85282895995136
828,7.31264807152383
829,9.616982860962368
830,6.469935105449513
831,6.271667205589233
832,7.884073359054389
833,6.618862231511102
834,8.28796408475814
835,8.615783964897716
836,6.45162792904735
837,5.475360799162013
838,10.247971130293767
839,7.382588396454571
840,7.584785533794893
841,8.73875179108173
842,6.982908633070781
843,6.221167017165971
844,9.26075996242199
845,8.004899425467727
846,4.961685022275162
847,9.59223124311531
848,7.008254173253491
849,8.284474933536947
850,9.183914640877635
851,9.21475191958498
852,10.078611401514973
853,6.561601523740313
854,8.000947814711292
855,5.464976099208653
856,8.984944457345868
857,8.339244461762664
858,5.972209185546793
859,9.248337499449544
860,8.258585182950435
861,7.104561945345081
862,10.51815838902159
863,6.687620415595904
864,7.842666011057328
865,9.3931475949068
866,8.791305171668196
867,3.832613115014528
868,6.7573409754465725
869,8.645620907648953
870,5.216378972622886
871,9.422237459564423
872,10.15593038845455
873,6.399103648091123
874,5.107287523125317
875,8.031688118215367
876,8.359591751230374
877,7.502146732506889
878,8.285295095233867
879,9.253900035325138
880,10.136424046369008
881,6.326398796941524
882,5.957042168881675
883,9.762803733516341
884,9.939289930485955
885,7.829875234047799
886,7.749263780130659
887,9.904396333463023
888,9.721411063847887
889,9.668533837706997
890,9.252623270224635
891,9.079013823605559
892,9.740540639572258
893,9.9521801093614
894,10.486271225011443
895,7.367487590227464
896,5.947802575474246
897,8.585546736147993
898,8.09115148392154
899,7.778646549708675
900,7.916229881130862
901,6.615230979964271
902,9.533795122873903
903,9.247817328887376
904,6.37466668871644
905,7.004155529693023
906,8.579051405511638
907,10.230044164725962
908,8.268787886207596
909,8.617388016489484
910,9.818503660964222
911,8.182485834194805
912,8.37817766501528
913,9.193390002712714
914,4.394130306451542
915,9.191635003367857
916,8.826357156228104
917,9.768877642808562
918,9.138509257067652
919,10.090952042633909
920,9.275594111147038
921,7.806549072439331
922,5.1867133619350385
923,9.005444248920327
924,9.675272798713682
925,10.288574824369785
926,8.489513413593425
927,6.141237164555233
928,7.953450998689348
929,10.851945869419819
930,7.302196177587485
931,6.360230700647326
932,5.790267792100413
933,7.476235963100112
934,8.005130694346374
935,7.4552487712158335
936,9.112970477148282
937,10.474744118839862
938,8.458579842185394
939,7.653383909683792
940,8.318641677069282
941,8.796376277585967
942,7.0720594636616765
943,6.828262241020758
944,7.4291603435969495
945,8.594651545869068
946,4.769714473146768
947,8.649994140067875
948,5.832330405491193
949,8.668314316598572
950,7.238800961364825
951,9.718185631806637
952,7.242111554868039
953,8.4381529482775
954,5.6810597460119565
955,9.232781659508284
956,6.896749984960908
957,9.547817339714326
958,9.828340630762609
959,7.148870586027963
960,7.0878568305126475
961,8.799663345538494
962,9.277699626908692
963,9.303559547670305
964,8.867266590336058
965,7.847564492714409
966,9.869886478348002
967,6.68551424669119
968,8.639289690127711
969,5.647991090957355
970,7.538013152418769
971,5.749816712332194
972,6.897468616097674
973,9.051025402807053
974,7.529814960968049
975,8.049910705102622
976,5.5615116233537405
977,11.126576342520483
978,8.585074160648208
979,10.233714956658307
980,9.784685628588177
981,9.549267279407486
982,8.86686233784484
983,6.633148506181342
984,7.3805196305514995
985,10.022582132578945
986,7.163401078984293
987,10.055650263503146
988,8.995848769865963
989,9.53667302685241
990,7.827389154391133
991,9.013925200320944
992,9.545929126056436
993,6.259361460666829
994,7.865690253985915
995,10.067193589138679
996,8.155889182864593
997,6.7746983918720245
998,7.002468519009495
999,8.918410013549073
1000,8.547079265909534
1001,7.868520441767588
1002,7.635073114121765
1003,10.19750502369289
1004,8.015929940694024
1005,6.290903203093185
1006,8.127238402962377
1007,10.236330773056295
1008,8.286688878707144
1009,9.840853422742844
1010,8.422802265832201
1011,6.292471011768365
1012,9.265227527348667
1013,9.969364422535563
1014,9.874081813221139
1015,8.472288917732534
1016,8.369314897002765
1017,10.08219890649531
1018,8.86945980484278
1019,8.053787635487955
1020,7.371615502242936
1021,9.35044437047961
1022,8.180905177627364
1023,9.710505999637586
1024,11.012001271814778
1025,9.87153797221951
1026,7.391762806930049
1027,4.126680685171516
1028,7.0228231741202976
1029,8.170241911337019
1030,10.009675941655008
1031,8.556063235360165
1032,8.368797615474506
1033,8.093101577005783
1034,8.187368531041281
1035,8.65738086344598
1036,7.152443122815766
1037,9.360866731041948
1038,6.782948334988754
1039,9.832560781367201
1040,10.178024392520541
1041,9.733435859442471
1042,10.071766428213659
1043,8.354855213179777
1044,9.386082878961158
1045,9.127520951061957
1046,8.456333964604452
1047,9.118406487821263
1048,9.93140007502455
1049,9.077632106540978
1050,9.947980292893316
1051,10.141179397758737
1052,9.95457341198129
1053,9.017019683772773
1054,9.889199786088227
1055,9.250041504902175
1056,9.915584108348913
1057,9.347313039737562
1058,9.439814195548458
1059,9.941866953760025
1060,8.871934898784712
1061,9.544141196807393
1062,10.75315319894118
1063,9.735098210548829
1064,10.16157780575236
1065,9.986084010974412
1066,9.222759275686025
1067,9.824450499770627
1068,10.072885578839406
1069,10.253014386592657
1070,9.580909872837752
1071,9.97077869178241
1072,9.3027006869655
1073,8.973282647737957
1074,9.831976776273226
1075,9.709147943895204
1076,10.0043619107154
1077,9.5642971221185
1078,10.397815732556577
1079,7.5556436973434655
1080,9.504266490487746
1081,9.450687520106118
1082,8.065454561507508
1083,8.668239239926965
1084,8.320515165394186
1085,8.52044618720268
1086,8.407360794880713
1087,8.722911947959322
1088,10.147586929514226
1089,8.513782544099827
1090,8.638631319802558
1091,10.223162507713116
1092,8.430839436390125
1093,10.567998148524795
1094,10.554605999550668
1095,9.966754146097882
1096,9.610853653857268
1097,7.734555876195678
1098,8.767353111224676
1099,9.262257624183153
1100,4.774504004673738
1101,8.684075359713955
1102,6.976494842040259
1103,10.134679110830199
1104,10.058134813179503
1105,8.951597605644489
1106,8.872844623973446
1107,8.905158917682908
1108,8.54212957256799
1109,9.683399768128602
1110,8.312545909200981
1111,10.09372158798747
1112,9.192568121597246
1113,9.535143691826866
1114,8.067566664709705
1115,8.2667945231019
1116,9.617582881754247
1117,6.979375088122855
1118,4.9672112224776965
1119,9.14096862715088
1120,7.3469972542880395
1121,9.171307811252365
1122,7.668838833715728
1123,10.749426311594
1124,10.167574585661612
1125,7.188700559104989
1126,11.00943242138866
1127,9.974204516042882
1128,8.195435033135771
1129,9.562397763063535
1130,8.221650100207022
1131,7.3349251111801745
1132,7.744484742522381
1133,8.78701140334027
1134,10.213780774722126
1135,8.96873272751863
1136,9.19680952003436
1137,11.009204262577605
1138,9.342122550484543
1139,7.741095758894505
1140,8.755186004543692
1141,8.540077493573524
1142,8.570534554205281
1143,8.231033085739838
1144,6.568099827299568
1145,8.545336908186
1146,5.439768667500023
1147,8.685845927417327
1148,8.75295739859089
