Generation,Individual,Fitness,Score_Color_Line,Score_Proximity_Collisions,Score_Distance_Area,Collisions,genome
14,8,0.5013222222222222,1.0,0.9998333333333334,0.013722222222222222,1,"[-0.08672709  0.98322585  0.55521249 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.02023144  0.87142469 -0.47214919 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.20798059  0.40747732 -0.74162958 -0.93855021
 -0.29722854  0.0946789   0.60012187 -0.04100275  0.41198845  0.15060965
  0.81540422  0.24373814 -0.01314117 -0.53670924  1.13136033  0.97371151
 -0.32135012  0.2600895   0.21135422  0.12663502]"
14,9,0.5021666666666665,1.0,0.9988333333333334,0.025166666666666667,7,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.01546768  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.40747732 -0.74162958 -0.93855021
 -0.30652183  0.04084667  0.57327268 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2600895   0.19947611  0.12838209]"
14,10,0.10124999999999995,1.0,0.9966666666666667,0.0225,20,"[-4.83347123e-02  9.35575897e-01  5.25249088e-01 -6.98273217e-01
  9.76679686e-01  8.28503611e-01 -7.84391767e-01 -6.69636723e-02
  9.63201944e-01 -4.37382970e-01 -7.53216957e-01  1.70942089e-04
  5.05455206e-01 -2.45083459e-01 -2.17104007e-01  4.97267267e-01
 -7.41629584e-01 -9.38550207e-01 -3.10200897e-01  1.28122848e-01
  6.30980049e-01 -3.52646261e-02  4.11988446e-01  1.86964778e-01
  8.15404217e-01  2.43738141e-01 -5.52231186e-02 -6.44384883e-01
  1.13524508e+00  9.73711506e-01 -3.42221152e-01  3.36924407e-01
  2.57685796e-01  1.26635017e-01]"
15,1,0.09760555555555539,1.0,0.9838333333333333,0.024555555555555556,97,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.01546768  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.40747732 -0.74162958 -0.93855021
 -0.30652183  0.04084667  0.57327268 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2600895   0.19947611  0.12838209]"
15,2,0.10231666666666661,1.0,0.9973333333333333,0.031166666666666665,16,"[-0.13550684  1.04100578  0.60363502 -0.79383816  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.89898736 -0.47214919 -0.5846444  -0.05811332
  0.61907471 -0.33482922 -0.15365803  0.52402155 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.08602144 -0.16867448  0.27238343  0.34158086
  0.83825429  0.40896581 -0.06745302 -0.54391369  1.13545269  1.00955229
 -0.35166775  0.2342905   0.25501837  0.12663502]"
15,3,0,0.999,0.486,0.024166666666666666,3084,"[-0.07552197  0.98322585  0.63188124 -0.6672527   0.83089952  0.91397692
 -0.85082273 -0.08971131  0.89894288 -0.31642049 -0.5966644   0.05756282
  0.52580773 -0.2205338  -0.06334549  0.40747732 -0.74162958 -0.95389111
 -0.27847676  0.0946789   0.62725755 -0.06158277  0.41198845  0.19947964
  0.92279664  0.24373814 -0.02390005 -0.56544059  1.13934595  1.04383145
 -0.32135012  0.2600895   0.19050782  0.17785573]"
15,4,0.09987222222222225,1.0,0.9931666666666666,0.019222222222222224,41,"[-0.06671469  0.98322585  0.55521249 -0.74676234  0.90948836  0.91397692
 -0.8288533  -0.08971131  0.85026691 -0.31642049 -0.5966644   0.05756282
  0.52580773 -0.2205338  -0.03101966  0.40747732 -0.74162958 -1.0125189
 -0.29722854  0.0946789   0.62725755 -0.06158277  0.41198845  0.19966858
  0.81540422  0.24373814 -0.02390005 -0.56544059  1.13524508  1.04383145
 -0.32135012  0.2600895   0.09593902  0.16547148]"
15,5,0.5013166666666666,0.9995,1.0,0.016166666666666666,0,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.00861417  0.89898736 -0.45331982 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.62725755 -0.06158277  0.49233995  0.15250881
  0.81540422  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12663502]"
15,6,0.5021777777777777,1.0,0.9988333333333334,0.025277777777777777,7,"[-0.08672709  0.98322585  0.55521249 -0.6672527   0.90948836  0.9613662
 -0.8509468  -0.08971131  0.89894288 -0.35372109 -0.65331287  0.05756282
  0.52580773 -0.2205338  -0.05023965  0.40747732 -0.74162958 -0.95389111
 -0.30652183  0.04084667  0.55240942 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814  0.03819262 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2366275   0.19947611  0.12838209]"
15,7,0.025899999999999923,0.9893333333333333,0.7656666666666667,0.026,1406,"[-0.16486338  1.04154271  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.01546768  0.93694411 -0.31642049 -0.57962806  0.05756282
  0.52580773 -0.2205338  -0.06334549  0.47520108 -0.74162958 -0.88973501
 -0.29722854  0.12835261  0.62725755 -0.06158277  0.46039877  0.19966858
  0.81540422  0.2639597  -0.02390005 -0.56544059  1.1020861   1.10191952
 -0.32135012  0.2328316   0.19050782  0.12663502]"
15,8,0.08996666666666664,1.0,0.9576666666666667,0.02666666666666667,254,"[-0.08672709  0.98322585  0.55521249 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.40747732 -0.71979616 -0.93855021
 -0.30652183  0.04084667  0.57327268 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2600895   0.20656927  0.12838209]"
15,9,0.08342222222222218,1.0,0.937,0.02322222222222222,378,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.01546768  0.94097776 -0.47214919 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.40747732 -0.74162958 -0.93855021
 -0.24874107  0.04084667  0.57327268 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.15349522  0.97371151
 -0.3532246   0.29306015  0.19947611  0.12838209]"
15,10,0.08068888888888881,1.0,0.9261666666666667,0.02838888888888889,443,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.82461176 -0.01546768  0.89898736 -0.47254107 -0.70520976 -0.12381122
  0.61907471 -0.217786   -0.16560998  0.40747732 -0.73841985 -0.9219329
 -0.30652183  0.04084667  0.57327268 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.5692328   1.12240111  0.97371151
 -0.32135012  0.2600895   0.19947611  0.12838209]"
16,1,0.09675,1.0,0.9805,0.026,117,"[-0.08672709  0.98322585  0.55521249 -0.6672527   0.90948836  0.9613662
 -0.8509468  -0.08971131  0.89894288 -0.35372109 -0.65331287  0.05756282
  0.52580773 -0.2205338  -0.05023965  0.40747732 -0.74162958 -0.95389111
 -0.30652183  0.04084667  0.55240942 -0.04100275  0.41198845  0.19966858
  0.81540422  0.24373814  0.03819262 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2366275   0.19947611  0.12838209]"
16,2,0.09950000000000003,1.0,0.9896666666666667,0.026,62,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.00861417  0.89898736 -0.45331982 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.62725755 -0.06158277  0.49233995  0.15250881
  0.81540422  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12663502]"
16,3,0.09659999999999991,0.9968333333333333,0.9911666666666666,0.0115,53,"[-0.13550684  1.04100578  0.60363502 -0.79383816  1.00505443  0.91397692
 -0.87806067  0.03418942  0.89898736 -0.47214919 -0.5846444  -0.08297875
  0.61907471 -0.33482922 -0.15365803  0.52402155 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.06620591 -0.16867448  0.27238343  0.34158086
  0.83825429  0.40896581 -0.06745302 -0.54391369  1.13545269  1.00955229
 -0.30101189  0.26911045  0.25501837  0.12663502]"
16,4,0.10052222222222218,1.0,0.996,0.017222222222222222,24,"[-0.13550684  1.04100578  0.60363502 -0.74827202  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.59294601 -0.33482922 -0.15789807  0.60099578 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.17590558 -0.16867448  0.27238343  0.34158086
  0.83825429  0.40896581 -0.06745302 -0.54391369  1.13545269  1.00955229
 -0.35166775  0.2342905   0.31354782  0.12663502]"
16,5,0,1.0,0.4041666666666667,0.01672222222222222,3575,"[ 0.01785754  0.98322585  0.55521249 -0.6672527   0.90948836  0.9613662
 -0.8509468  -0.08971131  0.89894288 -0.35372109 -0.65331287  0.14509232
  0.52580773 -0.2205338  -0.05023965  0.40747732 -0.70908817 -0.95389111
 -0.30652183  0.04084667  0.52507669 -0.04100275  0.41198845  0.19966858
  0.87525229  0.31873593  0.03819262 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2366275   0.19947611  0.12663502]"
16,6,0.05668333333333331,0.9998333333333334,0.8538333333333333,0.006333333333333333,877,"[-0.16486338  0.98322585  0.60363502 -0.77485285  1.07746651  0.92582695
 -0.87806067 -0.00861417  0.89898736 -0.41627496 -0.63555173 -0.05811332
  0.61907471 -0.217786   -0.16560998  0.44704449 -0.68585177 -0.95007091
 -0.29722854  0.0946789   0.70149005 -0.06158277  0.49233995  0.14951759
  0.81540422  0.24262883  0.01835989 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12838209]"
16,7,0.50135,0.9995,1.0,0.0165,0,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.00861417  0.96738579 -0.42981863 -0.63555173 -0.06190336
  0.61907471 -0.20773947 -0.19547087  0.40747732 -0.71979616 -0.93855021
 -0.30652183  0.04084667  0.57327268 -0.10382498  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2600895   0.20656927  0.12838209]"
16,8,0.5016666666666666,1.0,1.0,0.016666666666666666,0,"[-0.08672709  0.97520463  0.55521249 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.01343943  0.45683161  0.15250881
  0.81540422  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12663502]"
16,9,0.5017722222222221,1.0,1.0,0.017722222222222223,0,"[-0.16486338  0.98322585  0.57244646 -0.79383816  0.98750278  0.88195006
 -0.87806067 -0.04385535  0.89898736 -0.47214919 -0.60998922 -0.05811332
  0.61907471 -0.217786   -0.19082175  0.52402155 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.08602144 -0.16867448  0.3130925   0.34158086
  0.83825429  0.40896581 -0.06745302 -0.6019532   1.13545269  1.00955229
 -0.35166775  0.2342905   0.25501837  0.12663502]"
16,10,0.09734444444444434,1.0,0.9906666666666667,0.0014444444444444444,56,"[-0.13550684  1.04100578  0.60363502 -0.74547032  1.00505443  0.91397692
 -0.8913439  -0.02023144  0.89898736 -0.47214919 -0.5846444  -0.05811332
  0.61907471 -0.33482922 -0.06530781  0.40747732 -0.80170655 -0.93855021
 -0.199303    0.04084667  0.56104048 -0.04100275  0.41198845  0.19966858
  0.81540422  0.29445745 -0.05934583 -0.53490843  1.13524508  0.97371151
 -0.32135012  0.2600895   0.21292144  0.12838209]"
17,1,0.09799444444444438,1.0,0.9931666666666666,0.00044444444444444447,41,"[-0.16486338  0.98322585  0.57244646 -0.79383816  0.98750278  0.88195006
 -0.87806067 -0.04385535  0.89898736 -0.47214919 -0.60998922 -0.05811332
  0.61907471 -0.217786   -0.19082175  0.52402155 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.08602144 -0.16867448  0.3130925   0.34158086
  0.83825429  0.40896581 -0.06745302 -0.6019532   1.13545269  1.00955229
 -0.35166775  0.2342905   0.25501837  0.12663502]"
17,2,0.5013833333333332,1.0,1.0,0.013833333333333333,0,"[-0.08672709  0.97520463  0.55521249 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.01343943  0.45683161  0.15250881
  0.81540422  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12663502]"
17,3,0.04298333333333326,0.9936666666666667,0.8181666666666667,0.013333333333333334,1091,"[-0.13550684  1.04100578  0.60363502 -0.74827202  1.00505443  0.91397692
 -0.75790318  0.02089187  0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.59294601 -0.31314554 -0.15789807  0.60099578 -0.74162958 -0.93395516
 -0.30563085  0.42138163  0.18575132 -0.16867448  0.27238343  0.34158086
  0.83825429  0.40896581 -0.06745302 -0.54391369  1.06435911  1.00955229
 -0.28387746  0.24513035  0.31354782  0.12663502]"
17,4,0,0.9963333333333333,0.14233333333333334,0.014777777777777779,5146,"[-0.13550684  1.04627383  0.60363502 -0.79383816  1.05683597  0.90907361
 -0.87806067  0.03418942  0.89898736 -0.47214919 -0.5846444  -0.08297875
  0.61907471 -0.33482922 -0.15365803  0.52308063 -0.74162958 -0.94178602
 -0.29722854  0.42138163  0.08444907 -0.16867448  0.27238343  0.34158086
  0.83825429  0.41590074  0.00292493 -0.54391369  1.13545269  1.07869858
 -0.30101189  0.26911045  0.25501837  0.12663502]"
17,5,0.06796666666666662,0.9988333333333334,0.8866666666666667,0.02666666666666667,680,"[-0.08068872  1.08523852  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.01867031  1.00390388 -0.42981863 -0.62254241 -0.06190336
  0.61907471 -0.20773947 -0.19547087  0.40747732 -0.71979616 -0.93855021
 -0.26818853  0.04084667  0.57327268 -0.10382498  0.41198845  0.19966858
  0.81540422  0.24680995 -0.05934583 -0.5418183   1.13524508  0.97371151
 -0.23358689  0.27712346  0.20656927  0.19003616]"
17,6,0.4997888888888887,0.997,1.0,0.01588888888888889,0,"[-0.16486338  0.98322585  0.60363502 -0.73413506  1.00505443  0.91889918
 -0.87806067 -0.02023144  0.91664087 -0.47214919 -0.5846444  -0.05811332
  0.59294601 -0.33482922 -0.15789807  0.60099578 -0.74162958 -0.94178602
 -0.29722854  0.36339382  0.17590558 -0.16867448  0.27238343  0.34158086
  0.83825429  0.40896581  0.02020382 -0.54391369  1.13545269  1.00955229
 -0.35166775  0.2342905   0.31354782  0.12663502]"
17,7,0.501661111111111,1.0,1.0,0.01661111111111111,0,"[-0.16486338  0.98322585  0.60363502 -0.79383816  1.0566343   0.88195006
 -0.87806067 -0.00861417  0.96738579 -0.42981863 -0.63555173 -0.06190336
  0.61907471 -0.20773947 -0.19547087  0.40747732 -0.71979616 -0.93855021
 -0.29789214  0.39332949  0.17590558 -0.16867448  0.27238343  0.34158086
  0.89769381  0.40896581 -0.08401624 -0.54391369  1.12151193  1.04650564
 -0.3879639   0.2342905   0.31354782  0.12663502]"
17,8,0.5018444444444443,1.0,1.0,0.018444444444444444,0,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
17,9,0.09962222222222217,1.0,0.9905,0.024722222222222222,57,"[-0.16486338  1.01991458  0.60363502 -0.79383816  1.00015848  0.88195006
 -0.87806067 -0.09943361  0.96738579 -0.42981863 -0.63555173  0.01445254
  0.61907471 -0.20773947 -0.19547087  0.40747732 -0.71126709 -0.93855021
 -0.30652183  0.04084667  0.57327268 -0.07905702  0.36071709  0.15250881
  0.81540422  0.15612591 -0.01580807 -0.56544059  1.2133236   1.01132415
 -0.37984501  0.2600895   0.19050782  0.12663502]"
17,10,0.5020444444444443,1.0,1.0,0.020444444444444446,0,"[-0.05450914  0.97520463  0.53716938 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.35469911 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.01343943  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.56933095  1.13546448  0.96720991
 -0.32135012  0.2600895   0.20656927  0.12838209]"
18,1,0.501911111111111,1.0,1.0,0.01911111111111111,0,"[-0.05450914  0.97520463  0.53716938 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.35469911 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.01343943  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.56933095  1.13546448  0.96720991
 -0.32135012  0.2600895   0.20656927  0.12838209]"
18,2,0.10243333333333327,1.0,0.9976666666666667,0.03133333333333333,14,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
18,3,0.004777777777777659,0.993,0.6866666666666666,0.029777777777777778,1880,"[-0.16486338  0.98322585  0.64647925 -0.79383816  1.0566343   0.91889918
 -0.87806067 -0.02023144  0.91664087 -0.47214919 -0.5846444  -0.06177604
  0.59294601 -0.33482922 -0.15789807  0.54566133 -0.74162958 -0.94178602
 -0.29722854  0.36339382  0.17590558 -0.16867448  0.27238343  0.358148
  0.83825429  0.40896581  0.02020382 -0.54391369  1.17430228  1.00955229
 -0.35166775  0.17589945  0.31354782  0.12663502]"
18,4,0.09085555555555547,0.9986666666666667,0.972,0.0005555555555555556,168,"[-0.16486338  0.98322585  0.5592038  -0.73413506  1.00505443  0.94441939
 -0.87806067 -0.00861417  0.96738579 -0.36433036 -0.63555173 -0.06190336
  0.65609984 -0.20773947 -0.19547087  0.40747732 -0.71979616 -0.93855021
 -0.29789214  0.39332949  0.17590558 -0.16867448  0.27238343  0.36100602
  0.89769381  0.4657615  -0.08401624 -0.54391369  1.12151193  1.04650564
 -0.3879639   0.30835409  0.31354782  0.12663502]"
18,5,0.5003888888888889,0.9976666666666667,1.0,0.017888888888888888,0,"[-0.13550684  1.04100578  0.48895979 -0.71947352  1.00505443  0.89217588
 -0.87806067 -0.1169246   0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.15250881
  0.88905249  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01661066
 -0.40692224  0.2600895   0.19050782  0.12663502]"
18,6,0.5017277777777777,0.9998333333333334,1.0,0.018277777777777778,0,"[-0.08672709  0.97520463  0.48946368 -0.69541651  0.90948836  0.94281245
 -0.85082273 -0.05025211  0.89898736 -0.45730143 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.2805176   0.0946789   0.60480267 -0.01343943  0.45683161  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.35068886  0.2600895   0.20656927  0.12838209]"
18,7,0.08266666666666667,0.9975,0.9373333333333334,0.029666666666666668,376,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.78848854 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.66771264 -0.74162958 -1.07209282
 -0.29722854  0.04084667  0.67339404 -0.01343943  0.45683161  0.15250881
  0.81540422  0.24262883 -0.02390005 -0.56544059  1.13524508  1.01132415
 -0.40692224  0.2600895   0.19050782  0.12663502]"
18,8,0.08159444444444452,0.9995,0.929,0.03194444444444444,426,"[-0.01630139  0.97520463  0.55521249 -0.6672527   0.90948836  0.91397692
 -0.85933599 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.1348683   0.38388358  0.19966858
  0.81540422  0.24373814 -0.04885125 -0.53490843  1.13524508  0.95373312
 -0.32135012  0.23831715  0.20656927  0.12838209]"
18,9,0.08504999999999985,1.0,0.939,0.0335,366,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.86818031 -0.04040891  0.90159005 -0.47214919 -0.62141503 -0.05811332
  0.53812649 -0.39531119 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.08501093  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
18,10,0.0783166666666667,0.991,0.9438333333333333,0.005666666666666667,337,"[-0.13550684  1.04100578  0.60363502 -0.76384745  1.00505443  0.91397692
 -0.87806067 -0.02023144  0.90159005 -0.47214919 -0.53036534 -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.65183437 -0.59407136 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.35908383  0.23812037
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.32135012  0.2600895   0.29078338  0.25987848]"
19,1,0.09394999999999987,0.996,0.9771666666666666,0.032,137,"[-0.05450914  0.97520463  0.53716938 -0.6672527   0.90948836  0.91397692
 -0.85082273 -0.05025211  0.89898736 -0.47214919 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.35469911 -0.74162958 -0.95007091
 -0.29722854  0.0946789   0.60480267 -0.01343943  0.41198845  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.56933095  1.13546448  0.96720991
 -0.32135012  0.2600895   0.20656927  0.12838209]"
19,2,0.10233888888888887,1.0,0.9973333333333333,0.03138888888888889,16,"[-0.08672709  0.97520463  0.48946368 -0.69541651  0.90948836  0.94281245
 -0.85082273 -0.05025211  0.89898736 -0.45730143 -0.63555173 -0.05811332
  0.6013986  -0.217786   -0.16560998  0.44704449 -0.74162958 -0.95007091
 -0.2805176   0.0946789   0.60480267 -0.01343943  0.45683161  0.19966858
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.35068886  0.2600895   0.20656927  0.12838209]"
19,3,0.5029055555555555,1.0,0.9988333333333334,0.03255555555555555,7,"[-0.16486338  0.98322585  0.5620119  -0.73413506  1.00505443  0.94441939
 -0.87806067  0.03279977  0.96738579 -0.36433036 -0.63555173 -0.06190336
  0.65609984 -0.20773947 -0.19547087  0.40747732 -0.71979616 -0.93855021
 -0.29789214  0.39332949  0.17590558 -0.16867448  0.27238343  0.36100602
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.13524508  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
19,4,0,0.971,0.6548333333333334,0.035166666666666666,2071,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.87806067  0.03263349  0.90159005 -0.4455554  -0.5846444  -0.05811332
  0.53812649 -0.33482922 -0.15789807  0.66771264 -0.74162958 -0.98826236
 -0.30253924  0.04084667  0.57327268 -0.11905706  0.38388358  0.16073634
  0.89769381  0.38562493 -0.08401624 -0.54391369  1.12151193  1.04650564
 -0.3879639   0.30835409  0.31354782  0.12663502]"
19,5,0.07628333333333326,1.0,0.9176666666666666,0.009833333333333333,494,"[-0.13550684  1.04100578  0.47853493 -0.71947352  1.00505443  0.89217588
 -0.87806067 -0.1169246   0.92001809 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.32003365 -0.1230661   0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.15250881
  0.98698303  0.24262883 -0.02811777 -0.53490843  1.08501093  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
19,6,0.08301666666666652,0.9963333333333333,0.939,0.035166666666666666,366,"[-0.13550684  1.04100578  0.60363502 -0.71947352  1.00505443  0.91397692
 -0.86818031 -0.04040891  0.90159005 -0.47214919 -0.62141503 -0.10833217
  0.53812649 -0.39531119 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.57327268 -0.10382498  0.38388358  0.13964972
  0.81540422  0.24373814 -0.02390005 -0.56544059  1.13524508  1.01661066
 -0.40692224  0.2600895   0.19050782  0.12663502]"
19,7,0.5034388888888888,1.0,1.0,0.034388888888888886,0,"[-0.17340591  1.04100578  0.48895979 -0.71947352  1.00505443  0.89217588
 -0.80077861 -0.1169246   0.90159005 -0.47214919 -0.5846444  -0.05811332
  0.53812649 -0.39954363 -0.15789807  0.66771264 -0.74162958 -0.99668556
 -0.29722854  0.04084667  0.62637519 -0.10382498  0.38388358  0.19966858
  0.72955176  0.24373814  0.04538309 -0.53490843  1.08501093  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
19,8,0.0989888888888889,1.0,0.9963333333333333,0.0008888888888888889,22,"[-0.13550684  1.04100578  0.66724336 -0.71947352  1.00505443  0.91397692
 -0.86818031 -0.04040891  0.90159005 -0.50760738 -0.62141503 -0.05811332
  0.53812649 -0.39531119 -0.20216074  0.66771264 -0.69240662 -0.99668556
 -0.23115171  0.04084667  0.57327268 -0.10382498  0.38388358  0.15250881
  0.88905249  0.24262883 -0.02390005 -0.56544059  1.08332986  1.01661066
 -0.40692224  0.2600895   0.19050782  0.12663502]"
19,9,0.10132222222222209,1.0,0.9918333333333333,0.03772222222222222,49,"[-0.16486338  0.93852038  0.5592038  -0.73413506  1.00505443  0.95691903
 -0.87806067 -0.00861417  0.96738579 -0.36433036 -0.62141503 -0.05811332
  0.53812649 -0.43904819 -0.1656093   0.66771264 -0.74162958 -0.99668556
 -0.32445863  0.04084667  0.57327268 -0.10382498  0.38388358  0.15336031
  0.81540422  0.24373814 -0.05934583 -0.53490843  1.08501093  0.94065331
 -0.32135012  0.2600895   0.20656927  0.12838209]"
