Generation,Individual,Fitness,Score_Color_Line,Score_Proximity_Collisions,Score_Distance_Area,Collisions,genome
3,1,0.6998222222222221,1.0,0.9993333333333333,0.00022222222222222223,4,"[ 1.03941141e-02 -4.99448582e-01 -2.09011776e-01 -8.88278772e-01
 -4.43359483e-01 -8.15789299e-01 -9.21671211e-02 -4.99186805e-01
 -2.85047804e-01 -5.81310805e-01 -7.48407935e-01  4.22549359e-01
 -2.28175695e-01  5.03347743e-01  1.40902211e-01  4.83709790e-01
  4.34296153e-02  3.86859125e-01  7.90440172e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.66047583e-01 -5.97852923e-01
 -2.22018475e-01  6.03886852e-01 -9.76663101e-01  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.16943030e-01
 -3.82513905e-01  4.54173322e-01]"
3,2,0.13001666666666667,0.03766666666666667,0.9986666666666667,0.00016666666666666666,8,"[-0.01440423 -0.5786547  -0.20058771 -0.88827877 -0.46874463 -0.8157893
 -0.09216712 -0.54614163 -0.2850478  -0.5813108  -0.74840794  0.40238577
 -0.22817569  0.50334774  0.14090221  0.52643496  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.94277875  0.82000214 -0.38251391  0.45417332]"
3,3,0.6997277777777777,0.9998333333333334,0.9993333333333333,0.0002777777777777778,4,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -4.43359483e-01 -8.15789299e-01 -9.21671211e-02 -4.99186805e-01
 -2.85047804e-01 -5.81310805e-01 -7.48407935e-01  4.22549359e-01
 -2.28175695e-01  4.52759265e-01  1.07898228e-01  4.83709790e-01
  4.34296153e-02  3.86859125e-01  7.90440172e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.45791944e-01 -5.97852923e-01
 -2.34788343e-01  6.03886852e-01 -1.07217280e+00  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.16943030e-01
 -3.82513905e-01  4.62439807e-01]"
3,4,0.6998222222222221,1.0,0.9993333333333333,0.00022222222222222223,4,"[ 0.01039411 -0.49944858 -0.31252133 -0.86988535 -0.46874463 -0.8157893
 -0.09738152 -0.54614163 -0.2850478  -0.5813108  -0.74840794  0.40238577
 -0.22817569  0.50334774  0.14090221  0.52643496 -0.02532705  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.83535502 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.74470297 -0.03678324  0.47977416
  0.94277875  0.85119393 -0.38251391  0.45417332]"
3,5,0.6996166666666666,1.0,0.9986666666666667,0.00016666666666666666,8,"[ 0.01039411 -0.49944858 -0.20901178 -0.88827877 -0.44335948 -0.8157893
  0.83274384 -0.74622709  0.11710079  0.93043059  0.85703805  0.54506707
 -0.4050432  -0.62153228  0.08787255  0.11773657 -0.33339353  0.48419231
 -0.08418426 -0.874812    0.05480967  0.67350721 -0.19501503  0.23772114
  0.08753553 -0.88086004  0.18018409 -0.85019679  0.81582113  0.90505981
 -0.2692763  -0.03190641 -0.79378542  0.85758869]"
3,6,0.10020000000000001,0.00016666666666666666,1.0,0.0006666666666666666,0,"[ 0.35095977 -0.76295887 -1.05783903  0.73217667 -0.49311702 -0.73671104
 -0.07929416 -0.4991868  -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.50334774  0.14090221  0.48370979  0.04342962  0.31048865
  0.79044017 -0.65451338 -0.41788673  0.11455475 -0.86604758 -0.59785292
 -0.22201848  0.66120358 -1.00814795  0.67115241 -0.06427133  0.47977416
  0.89963705  0.81694303 -0.38251391  0.45417332]"
3,7,0.46258333333333335,0.9645,0.9445,0.005333333333333333,333,"[-0.46911056 -0.29788445 -0.70378789  0.57979089 -0.96534927  0.67071521
  0.45411057  0.09493992  0.16652927 -0.65661329  0.46605131 -0.41472981
 -0.78011551 -0.80375227 -0.0256748   0.19528048 -0.28458836  0.10649313
  0.02251156  0.97734509  0.05904087  0.71996908 -0.70167222 -0.48864731
  0.96615298 -0.55413492  0.67219369  0.62458705  0.89760001  0.45748262
  0.89963705  0.81694303 -0.38251391  0.45417332]"
3,8,0.15917222222222216,0.5505,0.7603333333333333,0.007722222222222222,1438,"[ 0.01039411 -0.49944858 -0.20901178 -0.88827877 -0.44335948 -0.8157893
 -0.10407042 -0.4991868  -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.47248715  0.13562048  0.39049814  0.04342962  0.38685913
  0.77466174 -0.65451338 -0.41788673  0.11455475 -0.86604758 -0.59785292
 -0.17642128  0.57763012 -0.9766631   0.66636122  0.02838489  0.85909158
 -0.25986781 -0.20798051 -0.3976882   0.92351103]"
3,9,0.7000055555555555,1.0,1.0,5.555555555555556e-05,0,"[ 0.01039411 -0.49944858 -0.20901178 -0.88827877 -0.44335948 -0.8157893
 -0.09216712 -0.44503471 -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.50334774  0.14090221  0.51985514  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.94277875  0.82000214 -0.3763591   0.45417332]"
3,10,0.7,1.0,1.0,0.0,0,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -4.68744626e-01 -8.15789299e-01 -1.69026201e-02 -5.46141632e-01
 -2.85047804e-01 -6.32855340e-01 -7.48407935e-01  4.02385769e-01
 -2.28175695e-01  5.03347743e-01  1.40902211e-01  5.26434964e-01
  4.34296153e-02  3.86859125e-01  8.59973953e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.66047583e-01 -5.97852923e-01
 -2.22018475e-01  6.03886852e-01 -9.76663101e-01  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.16943030e-01
 -3.82513905e-01  3.75165346e-01]"
4,1,0.7,1.0,1.0,0.0,0,"[ 0.01039411 -0.49944858 -0.20901178 -0.88827877 -0.44335948 -0.8157893
 -0.09216712 -0.44503471 -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.50334774  0.14090221  0.51985514  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.94277875  0.82000214 -0.3763591   0.45417332]"
4,2,0.7,1.0,1.0,0.0,0,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -4.68744626e-01 -8.15789299e-01 -1.69026201e-02 -5.46141632e-01
 -2.85047804e-01 -6.32855340e-01 -7.48407935e-01  4.02385769e-01
 -2.28175695e-01  5.03347743e-01  1.40902211e-01  5.26434964e-01
  4.34296153e-02  3.86859125e-01  8.59973953e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.66047583e-01 -5.97852923e-01
 -2.22018475e-01  6.03886852e-01 -9.76663101e-01  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.16943030e-01
 -3.82513905e-01  3.75165346e-01]"
4,3,0.7,1.0,1.0,0.0,0,"[-0.03940263 -0.5786547  -0.20058771 -0.90274655 -0.44335948 -0.86202252
 -0.09216712 -0.4991868  -0.2850478  -0.5813108  -0.74840794  0.43661613
 -0.22817569  0.50334774  0.14090221  0.52643496  0.04342962  0.35917132
  0.85997395 -0.65451338 -0.41788673  0.11455475 -0.86604758 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.00687813  0.47977416
  0.89963705  0.81694303 -0.38251391  0.4256813 ]"
4,4,0.7,1.0,1.0,0.0,0,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -4.68744626e-01 -8.15265420e-01 -1.69026201e-02 -5.46141632e-01
 -2.85047804e-01 -6.32855340e-01 -7.48407935e-01  4.22549359e-01
 -2.70677476e-01  4.52759265e-01  1.07898228e-01  4.83709790e-01
  4.34296153e-02  3.86859125e-01  8.13083310e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.45791944e-01 -5.97852923e-01
 -2.34788343e-01  6.03886852e-01 -1.07217280e+00  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.58921388e-01  8.16943030e-01
 -3.82513905e-01  4.91592355e-01]"
4,5,0.16243333333333335,0.078,1.0,0.0003333333333333333,0,"[-0.4907264  -0.29788445 -0.73075848  0.57979089 -0.96534927  0.67071521
  0.45411057  0.09493992  0.16652927 -0.65661329  0.46605131 -0.41472981
 -0.79224697 -0.80375227 -0.0256748   0.19528048 -0.31610103  0.03333667
  0.07477521  0.97734509 -0.45214731  0.06449562 -0.83535502 -0.59785292
 -0.22758328  0.60388685 -0.9766631   0.74470297 -0.03678324  0.50197577
  0.94277875  0.85119393 -0.38251391  0.45417332]"
4,6,0.10000555555555556,0.0,1.0,5.555555555555556e-05,0,"[ 0.01039411 -0.49944858 -0.31252133 -0.86988535 -0.46874463 -0.8157893
 -0.09738152 -0.58552274 -0.33800977 -0.5813108  -0.74840794  0.40238577
 -0.29535799  0.50334774  0.14090221  0.52643496 -0.02532705  0.38685913
  0.80739065 -0.65451338  0.05904087  0.67307697 -0.70167222 -0.48864731
  0.96615298 -0.55413492  0.67219369  0.62458705  0.89760001  0.45748262
  0.95346421  0.81694303 -0.38251391  0.40271247]"
4,7,0.1,0.0,1.0,0.0,0,"[-0.01440423 -0.5786547  -0.20058771 -0.88827877 -0.46874463 -0.8157893
 -0.13531679 -0.54614163 -0.28950515 -0.48946546 -0.74840794  0.40238577
 -0.22817569  0.52943363  0.1702113   0.52643496  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.89963705  0.81694303 -0.38251391  0.37516535]"
4,8,0.1,0.0,1.0,0.0,0,"[-0.01440423 -0.5786547  -0.20058771 -0.88827877 -0.46874463 -0.84317709
 -0.01690262 -0.54614163 -0.27213867 -0.63285534 -0.74921399  0.45649376
 -0.22817569  0.50334774  0.14090221  0.60485139  0.04342962  0.4301357
  0.85997395 -0.65451338 -0.41788673  0.11455475 -0.86604758 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.04825885  0.42239723
  0.94277875  0.87300191 -0.38251391  0.45417332]"
4,9,0.10013333333333334,0.00016666666666666666,1.0,0.0,0,"[ 0.01039411 -0.49944858 -0.20901178 -1.00161529 -0.44335948 -0.8157893
 -0.09216712 -0.44066178 -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.414593    0.14090221  0.51985514  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -1.01434781  0.67115241 -0.04367585  0.47977416
  0.94277875  0.82000214 -0.3763591   0.45417332]"
4,10,0.1,0.0,1.0,0.0,0,"[ 0.01039411 -0.52134481 -0.20901178 -0.88827877 -0.44335948 -0.84914305
 -0.15604456 -0.44503471 -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.30640978  0.50334774  0.14090221  0.51985514  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.76977778 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.87765331  0.80616267 -0.3763591   0.45417332]"
5,1,0.1,0.0,1.0,0.0,0,"[ 0.01039411 -0.49944858 -0.20901178 -0.88827877 -0.44335948 -0.8157893
 -0.09216712 -0.44503471 -0.2850478  -0.5813108  -0.74840794  0.42254936
 -0.22817569  0.50334774  0.14090221  0.51985514  0.00748833  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.03678324  0.47977416
  0.94277875  0.82000214 -0.3763591   0.45417332]"
5,2,0.1,0.0,1.0,0.0,0,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -4.68744626e-01 -8.15789299e-01 -1.69026201e-02 -5.46141632e-01
 -2.85047804e-01 -6.32855340e-01 -7.48407935e-01  4.02385769e-01
 -2.28175695e-01  5.03347743e-01  1.40902211e-01  5.26434964e-01
  4.34296153e-02  3.86859125e-01  8.59973953e-01 -6.54513378e-01
 -4.17886729e-01  1.14554746e-01 -8.66047583e-01 -5.97852923e-01
 -2.22018475e-01  6.03886852e-01 -9.76663101e-01  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.16943030e-01
 -3.82513905e-01  3.75165346e-01]"
5,3,0.1,0.0,1.0,0.0,0,"[-1.44042298e-02 -5.78654700e-01 -2.00587711e-01 -8.88278772e-01
 -5.10466144e-01 -8.15789299e-01  8.84471651e-04 -5.46141632e-01
 -2.85047804e-01 -6.32855340e-01 -7.48407935e-01  4.02385769e-01
 -2.28175695e-01  5.03347743e-01  1.40902211e-01  5.26434964e-01
  4.34296153e-02  6.64807754e-02  7.47752144e-02  9.77345088e-01
 -4.52147314e-01  6.44956188e-02 -8.35355019e-01 -6.69790915e-01
 -2.27583279e-01  6.03886852e-01 -9.76663101e-01  6.92315782e-01
 -1.43021287e-01  5.35646545e-01  9.21012197e-01  8.51193925e-01
 -4.17465630e-01  4.54173322e-01]"
5,4,0.1,0.0,1.0,0.0,0,"[-5.66202118e-01 -2.18732911e-01 -7.30758483e-01  5.79790892e-01
 -9.65349267e-01  6.70715215e-01  4.54110575e-01  9.49399171e-02
  1.86742632e-01 -6.56613285e-01  4.66051307e-01 -4.14729814e-01
 -7.92246970e-01 -7.79542690e-01 -2.56747982e-02  1.95280483e-01
 -3.16101028e-01  3.86859125e-01  8.59973953e-01 -6.54513378e-01
 -4.97673578e-01  7.89561313e-02 -8.66047583e-01 -5.97852923e-01
 -2.22018475e-01  6.03886852e-01 -9.76663101e-01  6.71152408e-01
 -1.47397026e-04  4.79774164e-01  8.99637053e-01  8.00044483e-01
 -3.82513905e-01  3.75165346e-01]"
5,5,0.1,0.0,1.0,0.0,0,"[ 0.01039411 -0.48247033 -0.20901178 -1.00161529 -0.52341777 -0.8157893
 -0.09216712 -0.4223262  -0.2850478  -0.61769492 -0.74840794  0.42254936
 -0.22817569  0.50334774  0.14090221  0.51985514 -0.00683578  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.52343994
 -0.22201848  0.60388685 -1.03177335  0.68543402 -0.08358086  0.44402131
  0.94277875  0.82000214 -0.3763591   0.44699059]"
5,6,0.1,0.0,1.0,0.0,0,"[ 0.01039411 -0.49944858 -0.20901178 -0.95746491 -0.44335948 -0.8157893
 -0.09216712 -0.44066178 -0.42558343 -0.64793111 -0.74840794  0.42254936
 -0.22817569  0.414593    0.1600358   0.51985514  0.00748833  0.44340818
  0.80739065 -0.58120194 -0.39793859  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.65247411 -1.01434781  0.67115241 -0.04367585  0.47977416
  0.94277875  0.69143363 -0.3763591   0.56250725]"
5,7,0.10013333333333334,0.00016666666666666666,1.0,0.0,0,"[-0.01440423 -0.5786547  -0.20058771 -0.88827877 -0.55570148 -0.8157893
 -0.13531679 -0.54614163 -0.33370219 -0.52419277 -0.74871626  0.40238577
 -0.22817569  0.52943363  0.1702113   0.52643496  0.02197482  0.38685913
  0.80739065 -0.65451338 -0.41788673  0.06449562 -0.84875353 -0.59785292
 -0.22201848  0.60388685 -0.9766631   0.67115241 -0.00687813  0.47977416
  0.87489336  0.81694303 -0.38251391  0.4256813 ]"
